ens_gene,target_id
LOC111250365,XM_022805496.1
LOC111250365,XM_022805498.1
LOC111250365,XM_022805497.1
LOC111250365,XM_022805499.1
LOC111249414,XM_022803259.1
LOC111249519,XM_022803488.1
LOC111249519,XM_022803489.1
LOC111249519,XM_022803501.1
LOC111249519,XM_022803497.1
LOC111249519,XM_022803500.1
LOC111249519,XM_022803499.1
LOC111249519,XM_022803498.1
LOC111249519,XM_022803496.1
LOC111249519,XM_022803492.1
LOC111249519,XM_022803491.1
LOC111249519,XM_022803493.1
LOC111249519,XM_022803494.1
LOC111249519,XM_022803490.1
LOC111249519,XM_022803502.1
LOC111249158,XM_022802652.1
LOC111249157,XM_022802651.1
LOC111249157,XM_022802650.1
LOC111249157,XM_022802648.1
LOC111250432,XM_022805695.1
LOC111250432,XM_022805696.1
LOC111250430,XM_022805690.1
LOC111250430,XM_022805694.1
LOC111250430,XM_022805688.1
LOC111250430,XM_022805693.1
LOC111250430,XM_022805687.1
LOC111250430,XM_022805689.1
LOC111250430,XM_022805691.1
LOC111250430,XM_022805692.1
LOC111250429,XM_022805685.1
LOC111250429,XM_022805686.1
LOC111248958,XM_022802118.1
LOC111249204,XM_022802764.1
LOC111249204,XM_022802765.1
LOC111249441,XM_022803315.1
LOC111249441,XM_022803314.1
LOC111249368,XM_022803158.1
LOC111248775,XM_022801692.1
LOC111249354,XM_022803120.1
LOC111249354,XM_022803122.1
LOC111249354,XM_022803121.1
LOC111249355,XM_022803127.1
LOC111249355,XM_022803126.1
LOC111249355,XM_022803124.1
LOC111249355,XM_022803125.1
LOC111249355,XM_022803131.1
LOC111249355,XM_022803123.1
LOC111249355,XM_022803128.1
LOC111248984,XM_022802210.1
LOC111249750,XM_022804027.1
LOC111249750,XM_022804028.1
LOC111248839,XM_022801838.1
LOC111248839,XM_022801836.1
LOC111248839,XM_022801837.1
LOC111248839,XM_022801840.1
LOC111248840,XM_022801842.1
LOC111248840,XM_022801841.1
LOC111249513,XM_022803470.1
LOC111249513,XM_022803467.1
LOC111249513,XM_022803469.1
LOC111249513,XM_022803468.1
LOC111249480,XM_022803393.1
LOC111248818,XM_022801811.1
LOC111248816,XM_022801806.1
LOC111248816,XM_022801802.1
LOC111248816,XM_022801797.1
LOC111248816,XM_022801805.1
LOC111248816,XM_022801798.1
LOC111248816,XM_022801800.1
LOC111248816,XM_022801801.1
LOC111248816,XM_022801810.1
LOC111248816,XM_022801799.1
LOC111248816,XM_022801804.1
LOC111248816,XM_022801807.1
LOC111248816,XM_022801809.1
LOC111248816,XM_022801808.1
LOC111248821,XM_022801816.1
LOC111248819,XM_022801812.1
LOC111248819,XM_022801814.1
LOC111248820,XM_022801815.1
LOC111250098,XM_022804795.1
LOC111250098,XM_022804794.1
LOC111250100,XM_022804800.1
LOC111250100,XM_022804799.1
LOC111250100,XM_022804801.1
LOC111250100,XM_022804802.1
LOC111250100,XM_022804803.1
LOC111250099,XM_022804797.1
LOC111250099,XM_022804798.1
LOC111250101,XM_022804805.1
LOC111250101,XM_022804808.1
LOC111250101,XM_022804804.1
LOC111250101,XM_022804807.1
LOC111248809,XM_022801785.1
LOC111248809,XM_022801787.1
LOC111248809,XM_022801783.1
LOC111248809,XM_022801786.1
LOC111248809,XM_022801788.1
LOC111248809,XM_022801784.1
LOC111248810,XM_022801790.1
LOC111248810,XM_022801789.1
LOC111248810,XM_022801791.1
LOC111249178,XM_022802715.1
LOC111250508,XM_022805885.1
LOC111250508,XM_022805886.1
LOC111250509,XM_022805887.1
LOC111249206,XM_022802769.1
LOC111249398,XM_022803211.1
LOC111249481,XM_022803394.1
LOC111248959,XM_022802119.1
LOC111248960,XM_022802121.1
LOC111249856,XM_022804274.1
LOC111249785,XM_022804091.1
LOC111249784,XM_022804086.1
LOC111249784,XM_022804089.1
LOC111249784,XM_022804090.1
LOC111249784,XM_022804087.1
LOC111250073,XM_022804712.1
LOC111250073,XM_022804713.1
LOC111250073,XM_022804714.1
LOC111249949,XM_022804437.1
LOC111250097,XM_022804784.1
LOC111250097,XM_022804788.1
LOC111250097,XM_022804787.1
LOC111250097,XM_022804785.1
LOC111250097,XM_022804783.1
LOC111250097,XM_022804791.1
LOC111250097,XM_022804789.1
LOC111250097,XM_022804790.1
LOC111250097,XM_022804793.1
LOC111250097,XM_022804792.1
LOC111249329,XM_022803054.1
LOC111249329,XM_022803064.1
LOC111249329,XM_022803049.1
LOC111249329,XM_022803055.1
LOC111249329,XM_022803053.1
LOC111249329,XM_022803051.1
LOC111249329,XM_022803052.1
LOC111249329,XM_022803058.1
LOC111249329,XM_022803057.1
LOC111249329,XM_022803059.1
LOC111249329,XM_022803056.1
LOC111249329,XM_022803060.1
LOC111249329,XM_022803062.1
LOC111249329,XM_022803063.1
LOC111249328,XM_022803048.1
LOC111248747,XM_022801619.1
LOC111248747,XM_022801618.1
LOC111248747,XM_022801620.1
LOC111248747,XM_022801617.1
LOC111248748,XM_022801622.1
LOC111248750,XM_022801624.1
LOC111248751,XM_022801625.1
LOC111248749,XM_022801623.1
LOC111250057,XM_022804680.1
LOC111248676,XM_022801411.1
LOC111248676,XM_022801410.1
LOC111248676,XM_022801413.1
LOC111248676,XM_022801409.1
LOC111248676,XM_022801412.1
LOC111248677,XM_022801415.1
LOC111248677,XM_022801414.1
LOC111249243,XM_022802844.1
LOC111249243,XM_022802845.1
LOC111249699,XM_022803922.1
LOC111249699,XM_022803924.1
LOC111249699,XM_022803923.1
LOC111249503,XM_022803442.1
LOC111249503,XM_022803441.1
LOC111249503,XM_022803436.1
LOC111249503,XM_022803443.1
LOC111249503,XM_022803437.1
LOC111249503,XM_022803435.1
LOC111249503,XM_022803445.1
LOC111249503,XM_022803444.1
LOC111249503,XM_022803438.1
LOC111249503,XM_022803440.1
LOC111249988,XM_022804530.1
LOC111249969,XM_022804481.1
LOC111250048,XM_022804665.1
LOC111249456,XM_022803344.1
LOC111249456,XM_022803343.1
LOC111249457,XM_022803346.1
LOC111249762,XM_022804051.1
LOC111249762,XM_022804050.1
LOC111249762,XM_022804052.1
LOC111249761,XM_022804049.1
LOC111249808,XM_022804157.1
LOC111249807,XM_022804152.1
LOC111249807,XM_022804154.1
LOC111249807,XM_022804153.1
LOC111249807,XM_022804155.1
LOC111248993,XM_022802223.1
LOC111248996,XM_022802231.1
LOC111248994,XM_022802228.1
LOC111248994,XM_022802227.1
LOC111248994,XM_022802225.1
LOC111248994,XM_022802224.1
LOC111248994,XM_022802229.1
LOC111248994,XM_022802230.1
LOC111248994,XM_022802226.1
LOC111248990,XM_022802218.1
LOC111248991,XM_022802219.1
LOC111248986,XM_022802212.1
LOC111248987,XM_022802216.1
LOC111248987,XM_022802214.1
LOC111248987,XM_022802215.1
LOC111248987,XM_022802217.1
LOC111248987,XM_022802213.1
LOC111248985,XM_022802211.1
LOC111248992,XM_022802222.1
LOC111248992,XM_022802221.1
LOC111249266,XM_022802894.1
LOC111249266,XM_022802895.1
LOC111250091,XM_022804771.1
LOC111250312,XM_022805353.1
LOC111250312,XM_022805354.1
LOC111250310,XM_022805334.1
LOC111250310,XM_022805339.1
LOC111250310,XM_022805333.1
LOC111250310,XM_022805341.1
LOC111250310,XM_022805346.1
LOC111250310,XM_022805348.1
LOC111250310,XM_022805337.1
LOC111250310,XM_022805345.1
LOC111250310,XM_022805347.1
LOC111250310,XM_022805352.1
LOC111250310,XM_022805350.1
LOC111250310,XM_022805340.1
LOC111250310,XM_022805336.1
LOC111250310,XM_022805338.1
LOC111250310,XM_022805344.1
LOC111250310,XM_022805349.1
LOC111250310,XM_022805343.1
LOC111250310,XM_022805342.1
LOC111250203,XM_022805063.1
LOC111250203,XM_022805067.1
LOC111250203,XM_022805061.1
LOC111250203,XM_022805062.1
LOC111250203,XM_022805064.1
LOC111250203,XM_022805065.1
LOC111250204,XM_022805068.1
LOC111250206,XM_022805071.1
LOC111250206,XM_022805074.1
LOC111250206,XM_022805073.1
LOC111250206,XM_022805072.1
LOC111250206,XM_022805075.1
LOC111250205,XM_022805069.1
LOC111248922,XM_022802045.1
LOC111248922,XM_022802047.1
LOC111248922,XM_022802046.1
LOC111250269,XM_022805215.1
LOC111250269,XM_022805213.1
LOC111250269,XM_022805210.1
LOC111250269,XM_022805214.1
LOC111250269,XM_022805212.1
LOC111250269,XM_022805211.1
LOC111250269,XM_022805216.1
LOC111250270,XM_022805220.1
LOC111250270,XM_022805218.1
LOC111250270,XM_022805219.1
LOC111250268,XM_022805205.1
LOC111250268,XM_022805209.1
LOC111250268,XM_022805206.1
LOC111250268,XM_022805204.1
LOC111250268,XM_022805207.1
LOC111250268,XM_022805208.1
LOC111249931,XM_022804405.1
LOC111249931,XM_022804404.1
LOC111250273,XM_022805228.1
LOC111250273,XM_022805230.1
LOC111250273,XM_022805232.1
LOC111250273,XM_022805229.1
LOC111250272,XM_022805223.1
LOC111250272,XM_022805224.1
LOC111250272,XM_022805227.1
LOC111250272,XM_022805225.1
LOC111250255,XM_022805172.1
LOC111249403,XM_022803229.1
LOC111249406,XM_022803232.1
LOC111249406,XM_022803233.1
LOC111249406,XM_022803231.1
LOC111249404,XM_022803230.1
LOC111249657,XM_022803794.1
LOC111249657,XM_022803791.1
LOC111249657,XM_022803789.1
LOC111249657,XM_022803790.1
LOC111249657,XM_022803793.1
LOC111249657,XM_022803795.1
LOC111249657,XM_022803792.1
LOC111249657,XM_022803797.1
LOC111249657,XM_022803798.1
LOC111249984,XM_022804518.1
LOC111249984,XM_022804519.1
LOC111248976,XM_022802188.1
LOC111248753,XM_022801628.1
LOC111248753,XM_022801626.1
LOC111248753,XM_022801630.1
LOC111248753,XM_022801627.1
LOC111249825,XM_022804189.1
LOC111249825,XM_022804188.1
LOC111249824,XM_022804187.1
LOC111249951,XM_022804439.1
LOC111249951,XM_022804440.1
LOC111249951,XM_022804438.1
LOC111249952,XM_022804442.1
LOC111249967,XM_022804477.1
LOC111249967,XM_022804476.1
LOC111249967,XM_022804478.1
LOC111249967,XM_022804480.1
LOC111249967,XM_022804479.1
LOC111250285,XM_022805286.1
LOC111249101,XM_022802472.1
LOC111249101,XM_022802471.1
LOC111249101,XM_022802473.1
LOC111249101,XM_022802474.1
LOC111248977,XM_022802189.1
LOC111249102,XM_022802475.1
LOC111249102,XM_022802477.1
LOC111249102,XM_022802478.1
LOC111249102,XM_022802481.1
LOC111249102,XM_022802482.1
LOC111249102,XM_022802483.1
LOC111249102,XM_022802480.1
LOC111249102,XM_022802479.1
LOC111249102,XM_022802484.1
LOC111249102,XM_022802485.1
LOC111248851,XM_022801862.1
LOC111248851,XM_022801861.1
LOC111248851,XM_022801860.1
LOC111248852,XM_022801866.1
LOC111248852,XM_022801865.1
LOC111248852,XM_022801864.1
LOC111248852,XM_022801867.1
LOC111248685,XM_022801436.1
LOC111248685,XM_022801438.1
LOC111248685,XM_022801439.1
LOC111248978,XM_022802190.1
LOC111248682,XM_022801422.1
LOC111248682,XM_022801423.1
LOC111248682,XM_022801424.1
LOC111248683,XM_022801426.1
LOC111248683,XM_022801428.1
LOC111248683,XM_022801425.1
LOC111248644,XM_022801325.1
LOC111248643,XM_022801323.1
LOC111248643,XM_022801324.1
LOC111248641,XM_022801321.1
LOC111248641,XM_022801320.1
LOC111248641,XM_022801319.1
LOC111248640,XM_022801317.1
LOC111248642,XM_022801322.1
LOC111250123,XM_022804868.1
LOC111250123,XM_022804869.1
LOC111250460,XM_022805755.1
LOC111250461,XM_022805757.1
LOC111250461,XM_022805756.1
LOC111249840,XM_022804234.1
LOC111249840,XM_022804233.1
LOC111249840,XM_022804232.1
LOC111249840,XM_022804231.1
LOC111250125,XM_022804871.1
LOC111249232,XM_022802812.1
LOC111249232,XM_022802811.1
LOC111249232,XM_022802813.1
LOC111249231,XM_022802809.1
LOC111250135,XM_022804896.1
LOC111250136,XM_022804897.1
LOC111249198,XM_022802755.1
LOC111249582,XM_022803599.1
LOC111249582,XM_022803600.1
LOC111249545,XM_022803547.1
LOC111249326,XM_022803043.1
LOC111249326,XM_022803040.1
LOC111249326,XM_022803042.1
LOC111249326,XM_022803045.1
LOC111249326,XM_022803044.1
LOC111249326,XM_022803046.1
LOC111249888,XM_022804344.1
LOC111249399,XM_022803213.1
LOC111249399,XM_022803214.1
LOC111249399,XM_022803215.1
LOC111249399,XM_022803216.1
LOC111249399,XM_022803219.1
LOC111249399,XM_022803218.1
LOC111249399,XM_022803217.1
LOC111249399,XM_022803220.1
LOC111250169,XM_022804998.1
LOC111250169,XM_022804997.1
LOC111250169,XM_022804996.1
LOC111250169,XM_022804995.1
LOC111250168,XM_022804978.1
LOC111250168,XM_022804986.1
LOC111250168,XM_022804987.1
LOC111250168,XM_022804994.1
LOC111250168,XM_022804988.1
LOC111250168,XM_022804982.1
LOC111250168,XM_022804984.1
LOC111250168,XM_022804983.1
LOC111250168,XM_022804980.1
LOC111250168,XM_022804990.1
LOC111250168,XM_022804981.1
LOC111250168,XM_022804989.1
LOC111250168,XM_022804993.1
LOC111250168,XM_022804992.1
LOC111250170,XM_022804999.1
LOC111250167,XM_022804973.1
LOC111250167,XM_022804977.1
LOC111250167,XM_022804976.1
LOC111250167,XM_022804974.1
LOC111250167,XM_022804972.1
LOC111250167,XM_022804975.1
LOC111248865,XM_022801896.1
LOC111248865,XM_022801895.1
LOC111248865,XM_022801897.1
LOC111248865,XM_022801898.1
LOC111248868,XM_022801910.1
LOC111248868,XM_022801911.1
LOC111248866,XM_022801900.1
LOC111248866,XM_022801902.1
LOC111248866,XM_022801899.1
LOC111248866,XM_022801901.1
LOC111248866,XM_022801904.1
LOC111248866,XM_022801903.1
LOC111248866,XM_022801906.1
LOC111248867,XM_022801907.1
LOC111248867,XM_022801908.1
LOC111248867,XM_022801909.1
LOC111249549,XM_022803552.1
LOC111249548,XM_022803551.1
LOC111249131,XM_022802559.1
LOC111249074,XM_022802410.1
LOC111249074,XM_022802407.1
LOC111249074,XM_022802408.1
LOC111249074,XM_022802405.1
LOC111249074,XM_022802406.1
LOC111249074,XM_022802409.1
LOC111249074,XM_022802412.1
LOC111249074,XM_022802415.1
LOC111249074,XM_022802411.1
LOC111249074,XM_022802413.1
LOC111250279,XM_022805254.1
LOC111250279,XM_022805256.1
LOC111250281,XM_022805263.1
LOC111250281,XM_022805259.1
LOC111250281,XM_022805262.1
LOC111250281,XM_022805261.1
LOC111250281,XM_022805260.1
LOC111250280,XM_022805257.1
LOC111250280,XM_022805258.1
LOC111250278,XM_022805253.1
LOC111250129,XM_022804880.1
LOC111250129,XM_022804882.1
LOC111250131,XM_022804887.1
LOC111250131,XM_022804888.1
LOC111250130,XM_022804885.1
LOC111250130,XM_022804883.1
LOC111250130,XM_022804886.1
LOC111250130,XM_022804884.1
LOC111249105,XM_022802488.1
LOC111249608,XM_022803670.1
LOC111249608,XM_022803669.1
LOC111249609,XM_022803671.1
LOC111249609,XM_022803672.1
LOC111249609,XM_022803673.1
LOC111249491,XM_022803417.1
LOC111248684,XM_022801434.1
LOC111248684,XM_022801432.1
LOC111248684,XM_022801429.1
LOC111248684,XM_022801435.1
LOC111248684,XM_022801430.1
LOC111248684,XM_022801431.1
LOC111248684,XM_022801433.1
LOC111248979,XM_022802192.1
LOC111249553,XM_022803557.1
LOC111248935,XM_022802069.1
LOC111249288,XM_022802932.1
LOC111249287,XM_022802931.1
LOC111249287,XM_022802928.1
LOC111249287,XM_022802926.1
LOC111249287,XM_022802927.1
LOC111249287,XM_022802930.1
LOC111249285,XM_022802923.1
LOC111249285,XM_022802922.1
LOC111249285,XM_022802921.1
LOC111249285,XM_022802924.1
LOC111249285,XM_022802925.1
LOC111250396,XM_022805602.1
LOC111250399,XM_022805608.1
LOC111250398,XM_022805607.1
LOC111250398,XM_022805606.1
LOC111250397,XM_022805605.1
LOC111250397,XM_022805603.1
LOC111248983,XM_022802209.1
LOC111248932,XM_022802065.1
LOC111248932,XM_022802066.1
LOC111248933,XM_022802067.1
LOC111249819,XM_022804180.1
LOC111249818,XM_022804179.1
LOC111249818,XM_022804178.1
LOC111249375,XM_022803166.1
LOC111249375,XM_022803168.1
LOC111249375,XM_022803169.1
LOC111248767,XM_022801673.1
LOC111249489,XM_022803412.1
LOC111249489,XM_022803413.1
LOC111249489,XM_022803404.1
LOC111249489,XM_022803415.1
LOC111249489,XM_022803414.1
LOC111249489,XM_022803405.1
LOC111249489,XM_022803406.1
LOC111249489,XM_022803407.1
LOC111249489,XM_022803408.1
LOC111249489,XM_022803411.1
LOC111249489,XM_022803409.1
LOC111249489,XM_022803416.1
LOC111248727,XM_022801568.1
LOC111250015,XM_022804596.1
LOC111250015,XM_022804600.1
LOC111250015,XM_022804599.1
LOC111250015,XM_022804593.1
LOC111250015,XM_022804594.1
LOC111250015,XM_022804595.1
LOC111250015,XM_022804598.1
LOC111249958,XM_022804449.1
LOC111249282,XM_022802919.1
LOC111249282,XM_022802918.1
LOC111249337,XM_022803083.1
LOC111249337,XM_022803081.1
LOC111249337,XM_022803082.1
LOC111249334,XM_022803069.1
LOC111249334,XM_022803071.1
LOC111249336,XM_022803077.1
LOC111249336,XM_022803076.1
LOC111249336,XM_022803079.1
LOC111249336,XM_022803078.1
LOC111249335,XM_022803075.1
LOC111249335,XM_022803073.1
LOC111249335,XM_022803074.1
LOC111249335,XM_022803072.1
LOC111248558,XM_022801050.1
LOC111248558,XM_022801051.1
LOC111248558,XM_022801049.1
LOC111248560,XM_022801058.1
LOC111248556,XM_022801041.1
LOC111248556,XM_022801040.1
LOC111248556,XM_022801039.1
LOC111248556,XM_022801043.1
LOC111248559,XM_022801054.1
LOC111248559,XM_022801055.1
LOC111248559,XM_022801053.1
LOC111248559,XM_022801057.1
LOC111248559,XM_022801056.1
LOC111248557,XM_022801048.1
LOC111248557,XM_022801044.1
LOC111248557,XM_022801045.1
LOC111248557,XM_022801046.1
LOC111248557,XM_022801047.1
LOC111249514,XM_022803471.1
LOC111249516,XM_022803478.1
LOC111249515,XM_022803477.1
LOC111249515,XM_022803474.1
LOC111249515,XM_022803475.1
LOC111249515,XM_022803473.1
LOC111249515,XM_022803476.1
LOC111249517,XM_022803479.1
LOC111249517,XM_022803482.1
LOC111249517,XM_022803485.1
LOC111249517,XM_022803481.1
LOC111249517,XM_022803487.1
LOC111249517,XM_022803486.1
LOC111249517,XM_022803484.1
LOC111249517,XM_022803483.1
LOC111248628,XM_022801288.1
LOC111248628,XM_022801287.1
LOC111249140,XM_022802590.1
LOC111249929,XM_022804403.1
LOC111249929,XM_022804402.1
LOC111249929,XM_022804401.1
LOC111249690,XM_022803903.1
LOC111249690,XM_022803902.1
LOC111249690,XM_022803904.1
LOC111249693,XM_022803909.1
LOC111249693,XM_022803911.1
LOC111249693,XM_022803912.1
LOC111249693,XM_022803913.1
LOC111249693,XM_022803914.1
LOC111249691,XM_022803905.1
LOC111249691,XM_022803908.1
LOC111249691,XM_022803906.1
LOC111249691,XM_022803907.1
LOC111249508,XM_022803452.1
LOC111249509,XM_022803454.1
LOC111248948,XM_022802092.1
LOC111248948,XM_022802093.1
LOC111248947,XM_022802090.1
LOC111248947,XM_022802091.1
LOC111250201,XM_022805060.1
LOC111248813,XM_022801793.1
LOC111248814,XM_022801795.1
LOC111248814,XM_022801796.1
LOC111248814,XM_022801794.1
LOC111248812,XM_022801792.1
LOC111249369,XM_022803159.1
LOC111250456,XM_022805748.1
LOC111250456,XM_022805749.1
LOC111250459,XM_022805753.1
LOC111250459,XM_022805752.1
LOC111250459,XM_022805750.1
LOC111250459,XM_022805751.1
LOC111249001,XM_022802234.1
LOC111250534,XM_022805966.1
LOC111250534,XM_022805962.1
LOC111250534,XM_022805963.1
LOC111250534,XM_022805965.1
LOC111250534,XM_022805967.1
LOC111250534,XM_022805970.1
LOC111250534,XM_022805964.1
LOC111250534,XM_022805968.1
LOC111250534,XM_022805971.1
LOC111250539,XM_022805975.1
LOC111250536,XM_022805972.1
LOC111250536,XM_022805973.1
LOC111250538,XM_022805974.1
LOC111250533,XM_022805960.1
LOC111250533,XM_022805959.1
LOC111250533,XM_022805961.1
LOC111249002,XM_022802235.1
LOC111249681,XM_022803888.1
LOC111249681,XM_022803889.1
LOC111249681,XM_022803887.1
LOC111250452,XM_022805745.1
LOC111250450,XM_022805741.1
LOC111250450,XM_022805743.1
LOC111250450,XM_022805742.1
LOC111250451,XM_022805744.1
LOC111250449,XM_022805740.1
LOC111250084,XM_022804757.1
LOC111249141,XM_022802595.1
LOC111249141,XM_022802594.1
LOC111249141,XM_022802592.1
LOC111249141,XM_022802593.1
LOC111249142,XM_022802596.1
LOC111248739,XM_022801607.1
LOC111248740,XM_022801609.1
LOC111248740,XM_022801610.1
LOC111248738,XM_022801606.1
LOC111248743,XM_022801614.1
LOC111248743,XM_022801613.1
LOC111248742,XM_022801612.1
LOC111248741,XM_022801611.1
LOC111248549,XM_022801010.1
LOC111248549,XM_022801011.1
LOC111248549,XM_022801018.1
LOC111248549,XM_022801021.1
LOC111248549,XM_022801016.1
LOC111248549,XM_022801025.1
LOC111248549,XM_022801017.1
LOC111248549,XM_022801012.1
LOC111248549,XM_022801022.1
LOC111248549,XM_022801015.1
LOC111248549,XM_022801024.1
LOC111248549,XM_022801023.1
LOC111248549,XM_022801014.1
LOC111248549,XM_022801009.1
LOC111248549,XM_022801019.1
LOC111248549,XM_022801020.1
LOC111248551,XM_022801027.1
LOC111248551,XM_022801026.1
LOC111249646,XM_022803770.1
LOC111249645,XM_022803769.1
LOC111248826,XM_022801822.1
LOC111248826,XM_022801824.1
LOC111248826,XM_022801823.1
LOC111248870,XM_022801915.1
LOC111248870,XM_022801917.1
LOC111248870,XM_022801913.1
LOC111248870,XM_022801914.1
LOC111248870,XM_022801916.1
LOC111248894,XM_022801968.1
LOC111248894,XM_022801965.1
LOC111248894,XM_022801966.1
LOC111250132,XM_022804889.1
LOC111250132,XM_022804891.1
LOC111250060,XM_022804683.1
LOC111250060,XM_022804684.1
LOC111250060,XM_022804682.1
LOC111249885,XM_022804336.1
LOC111249885,XM_022804337.1
LOC111250466,XM_022805779.1
LOC111250466,XM_022805782.1
LOC111250466,XM_022805780.1
LOC111250466,XM_022805781.1
LOC111250466,XM_022805777.1
LOC111249007,XM_022802240.1
LOC111249067,XM_022802397.1
LOC111249067,XM_022802395.1
LOC111249067,XM_022802392.1
LOC111249067,XM_022802393.1
LOC111249067,XM_022802394.1
LOC111249226,XM_022802799.1
LOC111249226,XM_022802801.1
LOC111249226,XM_022802800.1
LOC111248971,XM_022802165.1
LOC111248971,XM_022802164.1
LOC111248971,XM_022802162.1
LOC111248971,XM_022802161.1
LOC111248971,XM_022802169.1
LOC111248971,XM_022802166.1
LOC111248971,XM_022802167.1
LOC111248971,XM_022802168.1
LOC111248972,XM_022802174.1
LOC111248972,XM_022802170.1
LOC111248972,XM_022802171.1
LOC111248972,XM_022802175.1
LOC111248972,XM_022802172.1
LOC111249297,XM_022802972.1
LOC111249297,XM_022802974.1
LOC111249297,XM_022802975.1
LOC111249297,XM_022802976.1
LOC111249583,XM_022803601.1
LOC111249583,XM_022803603.1
LOC111249015,XM_022802265.1
LOC111249522,XM_022803507.1
LOC111249522,XM_022803504.1
LOC111249522,XM_022803506.1
LOC111249893,XM_022804353.1
LOC111249893,XM_022804354.1
LOC111249448,XM_022803327.1
LOC111249448,XM_022803329.1
LOC111249448,XM_022803328.1
LOC111249019,XM_022802273.1
LOC111249580,XM_022803594.1
LOC111249580,XM_022803596.1
LOC111249843,XM_022804247.1
LOC111249843,XM_022804248.1
LOC111249844,XM_022804249.1
LOC111249842,XM_022804242.1
LOC111249842,XM_022804243.1
LOC111249842,XM_022804245.1
LOC111249842,XM_022804240.1
LOC111249842,XM_022804241.1
LOC111249842,XM_022804246.1
LOC111249842,XM_022804244.1
LOC111249876,XM_022804320.1
LOC111249870,XM_022804308.1
LOC111249869,XM_022804307.1
LOC111248619,XM_022801242.1
LOC111248619,XM_022801241.1
LOC111248619,XM_022801250.1
LOC111248619,XM_022801251.1
LOC111248619,XM_022801246.1
LOC111248619,XM_022801245.1
LOC111248619,XM_022801244.1
LOC111248619,XM_022801243.1
LOC111248619,XM_022801247.1
LOC111248619,XM_022801240.1
LOC111248619,XM_022801253.1
LOC111248619,XM_022801252.1
LOC111250374,XM_022805529.1
LOC111250375,XM_022805530.1
LOC111250375,XM_022805532.1
LOC111250375,XM_022805533.1
LOC111250375,XM_022805534.1
LOC111250375,XM_022805535.1
LOC111250377,XM_022805544.1
LOC111250377,XM_022805546.1
LOC111250377,XM_022805540.1
LOC111250377,XM_022805545.1
LOC111250377,XM_022805542.1
LOC111250377,XM_022805543.1
LOC111250377,XM_022805539.1
LOC111250373,XM_022805526.1
LOC111250373,XM_022805527.1
LOC111250373,XM_022805528.1
LOC111250376,XM_022805538.1
LOC111250376,XM_022805536.1
LOC111250376,XM_022805537.1
LOC111249555,XM_022803559.1
LOC111249555,XM_022803560.1
LOC111249556,XM_022803562.1
LOC111249556,XM_022803561.1
LOC111249867,XM_022804306.1
LOC111249841,XM_022804237.1
LOC111249841,XM_022804236.1
LOC111249841,XM_022804238.1
LOC111249841,XM_022804235.1
LOC111249218,XM_022802779.1
LOC111249113,XM_022802510.1
LOC111249567,XM_022803583.1
LOC111249567,XM_022803581.1
LOC111249567,XM_022803580.1
LOC111249567,XM_022803584.1
LOC111249123,XM_022802535.1
LOC111249123,XM_022802538.1
LOC111249123,XM_022802537.1
LOC111249123,XM_022802536.1
LOC111249711,XM_022803943.1
LOC111249710,XM_022803942.1
LOC111249709,XM_022803941.1
LOC111249165,XM_022802670.1
LOC111250193,XM_022805039.1
LOC111250193,XM_022805040.1
LOC111249036,XM_022802321.1
LOC111249034,XM_022802315.1
LOC111249034,XM_022802314.1
LOC111249034,XM_022802313.1
LOC111249034,XM_022802316.1
LOC111249034,XM_022802318.1
LOC111249034,XM_022802317.1
LOC111249033,XM_022802309.1
LOC111249033,XM_022802311.1
LOC111249033,XM_022802308.1
LOC111249033,XM_022802312.1
LOC111249033,XM_022802307.1
LOC111249033,XM_022802306.1
LOC111249038,XM_022802323.1
LOC111249038,XM_022802325.1
LOC111249038,XM_022802324.1
LOC111249040,XM_022802329.1
LOC111249039,XM_022802327.1
LOC111249039,XM_022802326.1
LOC111249035,XM_022802319.1
LOC111249037,XM_022802322.1
LOC111249875,XM_022804318.1
LOC111249875,XM_022804319.1
LOC111249022,XM_022802283.1
LOC111250532,XM_022805958.1
LOC111250530,XM_022805954.1
LOC111250530,XM_022805953.1
LOC111250530,XM_022805956.1
LOC111250530,XM_022805957.1
LOC111250530,XM_022805955.1
LOC111250530,XM_022805950.1
LOC111250530,XM_022805952.1
LOC111250530,XM_022805949.1
LOC111250530,XM_022805951.1
LOC111249523,XM_022803509.1
LOC111249523,XM_022803508.1
LOC111249122,XM_022802534.1
LOC111249338,XM_022803084.1
LOC111249338,XM_022803085.1
LOC111249338,XM_022803086.1
LOC111249338,XM_022803087.1
LOC111249338,XM_022803089.1
LOC111249338,XM_022803088.1
LOC111250471,XM_022805792.1
LOC111250471,XM_022805791.1
LOC111250471,XM_022805790.1
LOC111250471,XM_022805789.1
LOC111250470,XM_022805788.1
LOC111250469,XM_022805785.1
LOC111250469,XM_022805784.1
LOC111250469,XM_022805786.1
LOC111250474,XM_022805801.1
LOC111250473,XM_022805800.1
LOC111250473,XM_022805798.1
LOC111250473,XM_022805795.1
LOC111250473,XM_022805799.1
LOC111250472,XM_022805794.1
LOC111250472,XM_022805793.1
LOC111250468,XM_022805783.1
LOC111249959,XM_022804453.1
LOC111249959,XM_022804450.1
LOC111249959,XM_022804461.1
LOC111249959,XM_022804456.1
LOC111249959,XM_022804459.1
LOC111249959,XM_022804460.1
LOC111249959,XM_022804451.1
LOC111249959,XM_022804452.1
